Date,SPX,RTY,MXEA,MXEF,LBUSTRUU,LF98TRUU,FNERTR,SPGSCI,XAU
2004-01-30,0.1582250000000001,0.05670899999999993,0.17048800000000008,0.028619999999999916,0.07451400000000004,0.07184600000000003,0.21524300000000002,0.028831999999999917,0.195523
2004-02-27,0.14434502871161387,0.11542569857650886,0.10112038976969094,0.05502359413805493,0.05986941075589533,0.07216049428283723,0.19866357768892698,0.10747284005523725,0.14591896602123466
2004-03-31,0.15393371816049436,0.07418316809106942,0.09231828575085482,0.08283278881877733,0.11599992408975944,0.10259803069022613,0.12213185942857795,0.14327398045200707,0.11272824451823345
2004-04-30,0.17296050679260708,0.07707198857215494,0.061309899394769336,0.14897153172821717,0.20140889408231372,0.10426107320358266,0.08620835291970703,0.09109315210792726,0.05671460119872093
2004-05-31,0.18110873848996312,0.08897336518322861,0.09330305654389241,0.08478141618653981,0.12622116919286733,0.08690561413246352,0.11204741079696563,0.14432560027966573,0.08233362919441381
2004-06-30,0.17538451448606443,0.07810548022335362,0.08318376227837601,0.09711157607811982,0.13596762945341834,0.07554192066697761,0.11060861739462732,0.13095122564077083,0.11314527377829192
2004-07-30,0.16930607219295746,0.07875935882957523,0.10301598814585793,0.07838438818544033,0.12081699118445524,0.07848239191269722,0.13453291858554925,0.11447422033976844,0.12222767062369894
2004-08-31,0.16577030649966162,0.09317837752518332,0.08718682643667791,0.08523949778446402,0.11652450631206353,0.07934422362170152,0.13062129663874691,0.12974635027323464,0.11238861490826653
2004-09-30,0.1659067756459064,0.0845203709658085,0.0828547620440329,0.0928562894185164,0.1297070966963187,0.0914725957590222,0.1087559060561501,0.144243410685134,0.0996827927291106
2004-10-29,0.16614054212643176,0.08536045592310933,0.07729165395777823,0.10334787785255123,0.14038671287109317,0.09058808175903092,0.10615663884927994,0.13715936028420367,0.09356867637652173
2004-11-30,0.16780224297191876,0.09143997137958283,0.08291503781621942,0.09736771996398333,0.13166466719989006,0.08848118598328983,0.10718123224009735,0.13824547769489334,0.09490246475012502
2004-12-31,0.16689218822334084,0.08945639195423483,0.07696850260748293,0.10457273000910584,0.13602604951386496,0.08721853744781273,0.10592360500395624,0.13388696514913165,0.09905503009107003
2005-01-31,0.16388629972326804,0.08720415752092482,0.08712217328398823,0.09472575272364672,0.12964040296031185,0.08698664514875942,0.11719342864259344,0.12683845402603344,0.10640268597047405
2005-02-28,0.15907587604546744,0.09540540958736451,0.08283310389782761,0.09185865425414902,0.12017473665447641,0.08504630492439151,0.12723052088859732,0.12944017870295252,0.10893521504477371
2005-03-31,0.15092401666996402,0.09510630537629293,0.08331653620269201,0.09498860880551922,0.12638736342499174,0.09097040473501901,0.12124238459291042,0.13091664146173962,0.10614773873087092
2005-04-29,0.15582139504747927,0.09403242748410835,0.08156148961096975,0.10005568431082305,0.13451756775452278,0.08864683847593045,0.12261638366163087,0.11985236754861096,0.10289584610592456
2005-05-31,0.16029131038599315,0.09693714678057863,0.08323972347013973,0.09399237227235052,0.12926461369374614,0.08734921252801323,0.11836591048672414,0.13343401580512315,0.09712569457733122
2005-06-30,0.16036076471521452,0.09293698765265891,0.07924021046898011,0.09810195361154622,0.13039353122140243,0.08293781990005651,0.11843330030320223,0.13167273664958942,0.10592269547734963
2005-07-29,0.15954467825053448,0.09055990943555256,0.08738385622953494,0.09385299338474226,0.12561446069012877,0.08355548891835224,0.12520562714654818,0.12421515703909497,0.11006782890551156
