Date,SPX,RTY,MXEA,MXEF,LBUSTRUU,LF98TRUU,FNERTR,SPGSCI,XAU
2004-01-30,0.08476791523208474,0.16139283860716147,0.12600787399212607,0.08358291641708354,0.05380894619105382,0.05433694566305432,0.20529179470820527,0.10123689876310124,0.12957387042612956
2004-02-27,0.13979893223701673,0.17107741051269654,0.09224695508859151,0.07137846372304171,0.10803594703570443,0.07984596015802171,0.15358142402823663,0.07893146049578151,0.10510344672090922
2004-03-31,0.12132641571199855,0.14255076643544595,0.05104136657176742,0.07005738000046943,0.14801709805795735,0.06347837620971393,0.2420174886068759,0.07651038509230702,0.08500072331346444
2004-04-30,0.13603631802221555,0.12727431339236245,0.03733351856496812,0.07297353638802843,0.14504382334503135,0.06172378066664822,0.2763236384490874,0.06693003390465693,0.07636103726700162
2004-05-31,0.11009984579224105,0.10408324046062656,0.04012501641271392,0.07598063073320784,0.15932226609299507,0.05270722195973073,0.23495809231046713,0.1752306665276935,0.047493019710324325
2004-06-30,0.09423434777964183,0.11351451887094152,0.035285839704820306,0.05339400881008481,0.19645119768976685,0.04716017488919522,0.19399569975650927,0.21650770367517516,0.049456508823865014
2004-07-30,0.04487070216419872,0.13405553263010894,0.028313991940214615,0.050251415098723023,0.2344706476136752,0.047542271897379224,0.1918208021659216,0.20649322608185527,0.062181410407923327
2004-08-31,0.039755894852226324,0.15067207686289955,0.02263438640940181,0.06132878065514273,0.2322471187063829,0.05667865295847383,0.20002272233630608,0.17289183537556518,0.06376853184360162
2004-09-30,0.029610673204390207,0.10617068941479593,0.020916560132694204,0.07923624027586591,0.31396407365655754,0.04225756484828891,0.25158094413608617,0.10352368762069973,0.05273956671062131
2004-10-29,0.02183369572023071,0.037215292563372214,0.014416197145716606,0.05434148973857242,0.4727317077059541,0.024074395191916106,0.211904155225433,0.11064347766288694,0.05283958904591802
2004-11-30,0.017656000057786708,0.031617817961722416,0.009375000014985504,0.03887099987659642,0.5039432738991101,0.01759236367045801,0.19872718100958509,0.11827663656455135,0.06394072694520443
2004-12-31,0.016569002790252908,0.03719642319293391,0.011155251830547006,0.03794892308935651,0.4850571635990462,0.017988086372939808,0.18295736396855908,0.13788802404728107,0.07323976110908342
2005-01-31,0.017768766632156006,0.037852378713678816,0.014019997725584805,0.05712160706566792,0.44476269883049785,0.01786238184983001,0.16639682067800365,0.13863590264803147,0.10557944585654955
2005-02-28,0.019166418985402008,0.03743155275005942,0.011640922728089904,0.05819675632073072,0.43442742658691974,0.022075417543815607,0.17092362925383736,0.14350435566696895,0.10263352016417633
2005-03-31,0.009700867270654702,0.027643468285357208,0.010466000770488001,0.04318646955808951,0.5073326366118848,0.021605801496958902,0.17494487762435362,0.13562807502729543,0.06949180335491792
2005-04-29,0.012395248417694005,0.03529918287200932,0.009534311236880803,0.04374093175243262,0.5131850616203331,0.04157830692283572,0.1843427280666348,0.08864886372781385,0.07127536538336583
2005-05-31,0.010385767784954302,0.034927068860337404,0.005624001675835001,0.026294596130809006,0.5313028036348468,0.062037959907478214,0.18109246442510563,0.07589455179984671,0.07244078578078682
2005-06-30,0.007830165778853506,0.014431053914658008,0.0057507771195450036,0.009245110051048106,0.5310918314147907,0.07013343573287895,0.1803009241403036,0.09459010028761845,0.08662660156030384
2005-07-29,0.006934683446118804,0.015394103674473606,0.007471630763754604,0.011309946235534905,0.5148368396115793,0.06702615035881733,0.20749055732521218,0.09611856996911564,0.07341751861539363
2005-08-31,0.006876951435647803,0.017824003532611207,0.005001551031429902,0.010733152203510303,0.5214817513066328,0.10134382047586213,0.20192739274894195,0.08443081688316503,0.05038056038219901
2005-09-30,0.005526428843589601,0.016799524617321905,0.006471047969053901,0.011515286324595001,0.5208803093208056,0.09153762357935091,0.20524405732435372,0.062238765173376204,0.07978695684755312
2005-10-31,0.007477135365530803,0.02347581499518671,0.007017226297654903,0.016007270534027906,0.5191425208099144,0.08992198806579582,0.20367010791997467,0.04600590274175021,0.08728203327016462
2005-11-30,0.008175867765110405,0.026542211553493514,0.0052535640537684026,0.02037047394768061,0.5056655416193236,0.06905698466269033,0.2232017787014757,0.06022772603917433,0.08150585165728313
2005-12-30,0.008795205711213703,0.034086198502214116,0.006838122993177202,0.025172408965911608,0.47824581708726915,0.07940297707223253,0.235309433562624,0.05037861008634691,0.08177122601901073
2006-01-31,0.005251040853079901,0.024909662405976907,0.0027747495495130006,0.017527622242462303,0.5325288698965348,0.08796290208801942,0.19850809180875056,0.04213532646129921,0.08840173469436381
2006-02-28,0.003133541834381201,0.014089375637075805,0.0017831250649247006,0.009380458730563904,0.5316562308251379,0.13286754745492335,0.17865579903064274,0.05966937765545842,0.06876454376689203
2006-03-31,0.003349999317365401,0.014800246831392205,0.0017292079520323006,0.012115164006523203,0.5208573070891822,0.12179372565040154,0.20628116557346596,0.05886894606193892,0.06020423751769832
2006-04-28,0.0023699586137495006,0.009978084616947002,0.0011642501387044003,0.007049292574791602,0.5434976920584692,0.09579888662035002,0.18656273231256001,0.059295632757389416,0.09428347030703893
2006-05-31,0.0034452921110134003,0.013785126652812901,0.0014910001907169003,0.010376209612419602,0.48044306091258876,0.17510502165782593,0.15861397648068182,0.054936090438021605,0.10180422194391901
2006-06-30,0.004006916670278602,0.022683791495690008,0.0016912500104722006,0.013416458319195305,0.46852241728019167,0.17543108413044875,0.15916704103801876,0.05620474984858192,0.09887629120712273
2006-07-31,0.004061001041226902,0.02615063164132311,0.0018179587747809008,0.014399295304673708,0.4751968264694275,0.16485945892856188,0.16907279186714588,0.048703803716435824,0.09573823225642424
2006-08-31,0.004214500319786101,0.041068420364509105,0.0020907084944023005,0.021284960006225505,0.42399886883310284,0.14322797094625703,0.22062576765816966,0.05223750426706751,0.09125129911047991
2006-09-29,0.003473415809718301,0.03726261594267551,0.0017444579085857006,0.020550036655668708,0.4525625113388212,0.14099304656527364,0.2124121982966781,0.04579944692372941,0.08520227055884942
2006-10-31,0.0008821248472496004,0.009243165118720304,0.0005199165826621003,0.014934872598721607,0.5295764952348562,0.09432485888917704,0.21288971397059278,0.04613507572929112,0.09149377702872924
2006-11-30,0.0013058337713413002,0.012170920648255304,0.0008096669336569002,0.03320267801890361,0.5037438749744705,0.10126607524797443,0.19402648229214164,0.025134008397921008,0.12834045971533534
2006-12-29,0.0029165829883231013,0.03816991158769362,0.002349916359614401,0.04864986878729492,0.44198090295280323,0.15719023146080738,0.19745934972398038,0.031798204238996215,0.07948503190048674
2007-01-31,0.0054567500263347024,0.04483600001258832,0.011590916511791505,0.07630012546510583,0.41481125049874196,0.14140412378408876,0.20608225002114047,0.022239791703520112,0.07727879197668833
2007-02-28,0.006685874097024103,0.03902220369336441,0.014740248057909905,0.07049019978326383,0.43811802916471915,0.14092664798042345,0.19433322536973546,0.015029706507257306,0.08065386534630242
2007-03-30,0.006340001052428103,0.03360463071276762,0.01489637758472091,0.06824842713545654,0.44429090899821533,0.1765754875443071,0.13035931362173447,0.04458821558368893,0.08109663776668115
2007-04-30,0.008530709436750704,0.03253808745303061,0.030710420494358615,0.05719275665483993,0.41960226158078284,0.17031693602696307,0.14273547739003414,0.04505667281624152,0.09331667814699854
2007-05-31,0.009095626534748004,0.03168404699631351,0.030713463658496313,0.05568530064735633,0.4127261083959219,0.16990669540827028,0.14755485924777065,0.04432238212099832,0.09831151699012484
2007-06-29,0.013486080445875103,0.03904190861622021,0.03203361846667701,0.06905011045730981,0.4031565010728671,0.16998213053591693,0.14503338547884423,0.037566325165097905,0.09064993976119151
2007-07-31,0.016820291053401507,0.04012820655565582,0.03931879002651282,0.09487682960898504,0.33967527570627515,0.19050920145477868,0.15136828572829736,0.04567808156718122,0.08162503829891245
2007-08-31,0.02266741776200891,0.04808908573093342,0.058981752194991625,0.10244208783062184,0.33531601338057737,0.16190613211833918,0.12668629625388317,0.07082604473202113,0.07308516999662343
2007-09-28,0.03048529282458771,0.047044668839081316,0.058320669042844824,0.10467333832577724,0.3368503883353915,0.14590900621912786,0.13987842251328725,0.05828004381905182,0.07855817008085043
2007-10-31,0.04014050336551631,0.05403504640048772,0.05915988028713992,0.11287738415635414,0.3139110683000162,0.15258076269581194,0.12959396864122624,0.06033733832830062,0.07736404782514693
2007-11-30,0.03854422269568721,0.059176896639218025,0.06036085596147653,0.13308209254217696,0.2443444258331735,0.20425565917295388,0.10208637112567734,0.08088694698139125,0.07726252904824522
2007-12-31,0.035297712247686214,0.056865840383701426,0.059177924247787325,0.12324314065074926,0.26200320016322554,0.20742973375104437,0.10813905478651234,0.06890280107211143,0.07894059269718204
2008-01-31,0.03390476127805541,0.031550177106129715,0.06089106184278133,0.10890553553915494,0.2853082617775644,0.21244836366520198,0.14265700557208075,0.04042447183051242,0.08391036138851904
2008-02-29,0.024615798901816612,0.027286133174774515,0.06178430933807694,0.08006010757663654,0.2717628712950398,0.1961184745419136,0.11872257616069157,0.08972415016615455,0.12992557884489597
2008-03-31,0.019177496662359707,0.030245411867377812,0.05956728158421532,0.08529715171733562,0.26553158281416234,0.17282705331610745,0.12934085414613286,0.11174364775321344,0.12626952013909545
2008-04-30,0.015947248014144308,0.03258953743773571,0.05869720088242752,0.08238911457295493,0.289646881368609,0.17263026962710515,0.12009215141879574,0.11617390213277924,0.11183369454544834
2008-05-30,0.021892374290451305,0.038172414819410104,0.07339403880705081,0.09376187124820423,0.27834107022440424,0.18227320247144282,0.12854624450581523,0.08109137174620581,0.10252741188701543
2008-06-30,0.03605192146383822,0.03669612986428973,0.07827913480147795,0.08555234374809205,0.26647578336815236,0.22840248723846535,0.11569734770848399,0.04688650566359783,0.10595834614360257
2008-07-31,0.03380858456353771,0.03126929302940391,0.07455133675042112,0.08282862773075522,0.23270738540195787,0.258319758689922,0.07098558683629153,0.12476408908499605,0.09076533791271463
2008-08-29,0.036421578670736414,0.033003370846972316,0.08246949034934002,0.08560782304667552,0.2308220950796017,0.2673519245415439,0.07731224086525973,0.09879915411216013,0.08821232248771033
2008-09-30,0.06023382063145581,0.05410594706866891,0.09422327239872443,0.07890965039152911,0.22377586818908907,0.26599694491893044,0.08756619119071941,0.05261186397993962,0.08257644123094321
2008-10-31,0.06332928072107463,0.06370569718416703,0.10702039886610804,0.08225215228813103,0.16049268167990827,0.2922920776891308,0.09394440111818712,0.04609224227776822,0.09087106817552493
2008-11-28,0.07854049719064363,0.05454295578591292,0.10998116212733915,0.07646920543817402,0.17655665860375347,0.31314919536838903,0.08441503825085443,0.03857195645890321,0.06777333077603023
2008-12-31,0.07193888412472273,0.04908092255510852,0.09440242820722394,0.06915180039493522,0.17597243985816008,0.35018504242901105,0.09069401193166624,0.035643421068751416,0.06293104943042083
2009-01-30,0.06660203290368183,0.042810327781828014,0.08735819779441192,0.06320424261815603,0.16770901987344705,0.3863177860379474,0.10087732005793333,0.03445645420737841,0.050664618725216014
2009-02-27,0.09483840494500582,0.045966785774380514,0.10249744546360053,0.05701970122523312,0.11973331889994625,0.4093684898130021,0.09722148806202202,0.03102353804496491,0.04233082777184461
2009-03-31,0.10098871688559002,0.051513545644438614,0.14162980273652576,0.06829662959586252,0.14034721963839475,0.3143554443862267,0.09746750887095103,0.030045502461264112,0.05535562978074642
